series_id,year,period,value,footnote_codes,date,series_title
LNU04000039,1998,M02,7.4,nan,1998-02-01,"(Unadj) Unemployment Rate - 20-24 yrs., White"
LNU04022970,1998,M02,16.6,nan,1998-02-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Hispanic or Latino"
LNU04023709,1998,M02,0.5,nan,1998-02-01,(Unadj) Unemployment Rate - Job Leavers White
LNU04000032,1998,M02,8.7,nan,1998-02-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Black or African American Women"
LNU04000405,1998,M02,2.3,nan,1998-02-01,"(Unadj) Unemployment Rate - 55-64 yrs., White Women"
LNU04024886,1998,M02,9.8,nan,1998-02-01,"(Unadj) Unemployment Rate - 16-24 yrs., Women"
LNU04000152,1998,M02,22.5,nan,1998-02-01,"(Unadj) Unemployment Rate - 16-17 yrs., Men"
LNU04023008,1998,M02,4.5,nan,1998-02-01,(Unadj) Unemployment Rate - Enrolled in College Part Time 16-24 yrs.
LNU04015872,1998,M02,14.7,nan,1998-02-01,(Unadj) Unemployment Rate - Never Married Black or African American Women
LNU04015347,1998,M02,3.3,nan,1998-02-01,"(Unadj) Unemployment Rate - 75 yrs. & over, White Men"
LNU04000067,1998,M02,7.3,nan,1998-02-01,"(Unadj) Unemployment Rate - 25-54 yrs., Black or African American Men"
LNS14027659,1998,M02,7.1,nan,1998-02-01,"(Seas) Unemployment Rate - Less than a High School Diploma, 25 yrs. & over"
LNU04000010,1998,M02,7.2,nan,1998-02-01,(Unadj) Unemployment Rate - Hispanic or Latino Men
LNU04026220,1998,M02,7.6,nan,1998-02-01,"(Unadj) Unemployment Rate - 75 yrs. & over, Black or African American Women"
LNU04034283,1998,M02,8.4,nan,1998-02-01,"(Unadj) Unemployment Rate - Agricultural and Related Wage and Salary Workers, Women"
LNU04100002,1998,M02,5.0,nan,1998-02-01,(Unadj) Unemployment Rate - Full-Time Labor Force Women
LNS14000032,1998,M02,8.3,nan,1998-02-01,"(Seas) Unemployment Rate - 20 yrs. & over, Black or African American Women"
LNU04023623,1998,M02,2.2,nan,1998-02-01,(Unadj) Unemployment Rate - Job Losers 16-19 yrs.
LNU04000197,1998,M02,2.8,nan,1998-02-01,"(Unadj) Unemployment Rate - 60-64 yrs., Men"
LNU04000459,1998,M02,8.1,nan,1998-02-01,"(Unadj) Unemployment Rate - 35-44 yrs., Black or African American Women"
LNU04024938,1998,M02,2.6,nan,1998-02-01,(Unadj) Unemployment Rate - 65-69 yrs.
LNU04000112,1998,M02,10.7,nan,1998-02-01,"(Unadj) Unemployment Rate - 18-19 yrs., White"
LNU04024911,1998,M02,3.3,nan,1998-02-01,"(unadj) Unemployment Rate - Black or African American, 55 yrs & over"
LNU04023002Q,1998,Q04,5.5,nan,1998-10-15,(Unadj) Unemployment Rate - Enrolled in College Full Time 16-24 yrs.
LNS14023569Q,1998,Q04,0.4,nan,1998-10-15,(Seas) Unemployment Rate - New Entrants
LNS14000020Q,1998,Q04,21.2,nan,1998-10-15,"(Seas) Unemployment Rate - 16-19 yrs., Black or African American Women"
LNU04200001Q,1998,Q04,7.0,nan,1998-10-15,(Unadj) Unemployment Rate - Part-Time Labor Force Men
LNU04000371Q,1998,Q04,6.0,nan,1998-10-15,"(Unadj) Unemployment Rate - 65 yrs. & over, Hispanic or Latino Women"
LNU04015872Q,1998,Q04,11.3,nan,1998-10-15,(Unadj) Unemployment Rate - Never Married Black or African American Women
LNS14000049Q,1998,Q04,3.1,nan,1998-10-15,"(Seas) Unemployment Rate - 25 yrs. & over, Men"
LNU04015837Q,1998,Q04,6.5,nan,1998-10-15,"(Unadj) Unemployment Rate - 30-34 yrs., Black or African American Men"
LNU04022365Q,1998,Q04,5.9,nan,1998-10-15,"(unadj) Unemployment Rate - Mexican Male, 16 yrs & over"
LNS14000150Q,1998,Q04,2.3,nan,1998-10-15,(Seas) Unemployment Rate - Married Men
LNU04023748Q,1998,Q04,0.5,nan,1998-10-15,"(Unadj) Unemployment Rate - Job Leavers, Hispanic or Latino"
LNS14000026Q,1998,Q04,4.0,nan,1998-10-15,"(Seas) Unemployment Rate - 20 yrs. & over, Women"
LNU04017233Q,1998,Q04,3.0,nan,1998-10-15,(Unadj) Unemployment Rate - Reentrants to Labor Force Black or African American
LNU04024934Q,1998,Q04,3.2,nan,1998-10-15,(Unadj) Unemployment Rate - 35-39 yrs.
LNS14024231Q,1998,Q04,3.0,nan,1998-10-15,"(Seas) Unemployment Rate - 55 yrs. & over, Men"
LNU04015347Q,1998,Q04,3.4,nan,1998-10-15,"(Unadj) Unemployment Rate - 75 yrs. & over, White Men"
LNU04000089Q,1998,Q04,4.1,nan,1998-10-15,(Unadj) Unemployment Rate - 25-34 yrs.
LNU04025372Q,1998,Q04,1.9,nan,1998-10-15,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over, White Men"
LNU04000015Q,1998,Q04,12.3,nan,1998-10-15,"(Unadj) Unemployment Rate - 16-19 yrs., White"
LNU04023034Q,1998,Q04,3.0,nan,1998-10-15,"(Unadj) Unemployment Rate - Not Enrolled in School, Bachelor's degree and higher, 16-24 yrs., White"
LNU04035146Q,1998,Q04,1.8,nan,1998-10-15,(Unadj) Unemployment Rate All Industries Government Wage & Salary Workers Men
LNU04000001Q,1998,Q04,4.0,nan,1998-10-15,(Unadj) Unemployment Rate - Men
LNU04023573Q,1998,Q04,0.2,nan,1998-10-15,(Unadj) Unemployment Rate - New Entrants White
LNU04023745Q,1998,Q04,3.3,nan,1998-10-15,"(Unadj) Unemployment Rate - Job Losers and Persons who Completed Temporary Jobs, Hispanic or Latino"
LNU04000067Q,1998,Q04,5.6,nan,1998-10-15,"(Unadj) Unemployment Rate - 25-54 yrs., Black or African American Men"
LNS14000154Q,1998,Q04,13.9,nan,1998-10-15,"(Seas) Unemployment Rate - 18-19 yrs., Men"
LNU04015904Q,1998,Q04,3.0,nan,1998-10-15,"(Unadj) Unemployment Rate - 50-54 yrs., Black or African American Women"
LNU04026217Q,1998,Q04,3.8,nan,1998-10-15,"(Unadj) Unemployment Rate - 70-74 yrs., Black or African American Men"
LNU04000048Q,1998,Q04,3.2,nan,1998-10-15,(Unadj) Unemployment Rate - 25 yrs. & over
LNU04027684Q,1998,Q04,4.1,nan,1998-10-15,"(Unadj) Unemployment Rate - Associate Degree, 25 yrs. & over, Hispanic or Latino"
LNU04025376Q,1998,Q04,4.2,nan,1998-10-15,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated, 25 yrs. & over, White Women"
LNU04000199,2006,M07,2.8,nan,2006-07-01,"(Unadj) Unemployment Rate - 65 yrs. & over, Men"
LNU04000354,2006,M07,3.8,nan,2006-07-01,"(Unadj) Unemployment Rate - 65 yrs. & over, Women"
LNU04034121,2006,M07,2.5,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Wood Products, Men"
LNU04000144,2006,M07,5.9,nan,2006-07-01,"(Unadj) Unemployment Rate - 45-54 yrs., Black or African American"
LNU04000069,2006,M07,4.2,nan,2006-07-01,"(Unadj) Unemployment Rate -  25-54 yrs., Hispanic or Latino"
LNU04023577,2006,M07,0.1,nan,2006-07-01,"(Unadj) Unemployment Rate - New Entrants 20 yrs. & over, Men"
LNU04032240,2006,M07,3.5,nan,2006-07-01,"(Unadj) Unemployment Rate - Education and Health Services, Private Wage and Salary Workers"
LNU04034071,2006,M07,2.7,nan,2006-07-01,"(Unadj) Unemployment Rate - Community and Social Services Occupations, Women"
LNU04024708,2006,M07,2.1,nan,2006-07-01,"(Unadj) Unemployment Rate - Married 20-64 yrs., White Men"
LNU04032246,2006,M07,20.2,nan,2006-07-01,"(Unadj) Unemployment Rate - 16-17 yrs., Asian"
LNU04034098,2006,M07,3.9,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Manufacturing, Men"
LNU04050307,2006,M07,3.0,nan,2006-07-01,"(Unadj) Unemployment Rate - Veterans, 35 to 44 years"
LNU04025322,2006,M07,7.4,nan,2006-07-01,"(Unadj) Unemployment Rate - 35-39 yrs., Black or African American"
LNU04034019,2006,M07,1.9,nan,2006-07-01,(Unadj) Unemployment Rate - Management Occupations
LNU04034197,2006,M07,3.2,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Financial Activities, Men"
LNS14000036,2006,M07,8.4,nan,2006-07-01,(Seas) Unemployment Rate - 20-24 yrs.
LNU04027689,2006,M07,3.8,nan,2006-07-01,"(Unadj) Unemployment Rate - Some College or Associate Degree, 25 yrs. & over"
LNU04027679,2006,M07,7.2,nan,2006-07-01,"(Unadj) Unemployment Rate - Less than a High School Diploma 25 yrs. & over, Women"
LNU04032244,2006,M07,3.6,nan,2006-07-01,"(Unadj) Unemployment Rate - Agriculture and Related Industries, Wage and Salary Workers"
LNU04023565,2006,M07,1.0,nan,2006-07-01,"(Unadj) Unemployment Rate - Reentrants to Labor Force 20 yrs. & over, Men"
LNU04050047,2006,M07,10.0,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonveterans, 25 to 34 years, Black or African American"
LNS14000005,2006,M07,4.1,nan,2006-07-01,(Seas) Unemployment Rate - White Women
LNU04034287,2006,M07,0.9,nan,2006-07-01,"(Unadj) Unemployment Rate - Job Losers and Persons who Completed Temporary Jobs, Asian"
LNU04000060,2006,M07,3.9,nan,2006-07-01,(Unadj) Unemployment Rate - 25-54 yrs.
LNU04027667,2006,M07,5.8,nan,2006-07-01,"(Unadj) Unemployment Rate - Less than a High School Diploma 25 yrs. & over, White"
LNU04034125,2006,M07,6.0,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Furniture and Fixtures, Women"
LNU04049778,2006,M07,8.3,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonveterans, 20 to 24 years"
LNU04000353,2006,M07,3.7,nan,2006-07-01,"(Unadj) Unemployment Rate - 62-64 yrs., Women"
LNU04024948,2006,M07,3.0,nan,2006-07-01,"(Unadj) Unemployment Rate - 40-44 yrs., White"
LNS14000319,2006,M07,11.7,nan,2006-07-01,"(Seas) Unemployment Rate - 18-19 yrs., Women"
LNU04034236,2006,M07,5.2,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Educational Services"
LNU04000032,2006,M07,8.5,nan,2006-07-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Black or African American Women"
LNS14000089,2006,M07,4.8,nan,2006-07-01,(Seas) Unemployment Rate - 25-34 yrs.
LNU04034093,2006,M07,5.1,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Women"
LNU04027680,2006,M07,4.8,nan,2006-07-01,"(Unadj) Unemployment Rate - High School Graduates, No College, 25 yrs. & over, Women"
LNS14000154,2006,M07,17.8,nan,2006-07-01,"(Seas) Unemployment Rate - 18-19 yrs., Men"
LNU04000358,2006,M07,3.6,nan,2006-07-01,"(Unadj) Unemployment Rate - 65-69 yrs., Women"
LNU04025332,2006,M07,6.6,nan,2006-07-01,"(Unadj) Unemployment Rate - 45-49 yrs., Black or African American"
LNU04032272,2006,M07,10.1,nan,2006-07-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-24 yrs., Asian Women"
LNU04000390,2006,M07,4.4,nan,2006-07-01,"(Unadj) Unemployment Rate - 30-34 yrs., White Women"
LNU04000016,2006,M07,13.3,nan,2006-07-01,"(Unadj) Unemployment Rate - 16-19 yrs., White Men"
LNU04000261,2006,M07,2.6,nan,2006-07-01,"(Unadj) Unemployment Rate - 65-69 yrs., White Men"
LNU04023002,2006,M07,6.8,nan,2006-07-01,(Unadj) Unemployment Rate - Enrolled in College Full Time 16-24 yrs.
LNU04034039,2006,M07,2.7,nan,2006-07-01,"(Unadj) Unemployment Rate - Computer and Mathematical Occupations, Men"
LNU04000375,2006,M07,15.7,nan,2006-07-01,"(Unadj) Unemployment Rate - 16-17 yrs., White Women"
LNU04034278,2006,M07,2.9,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Membership Associations and Organizations, Women"
LNU04027916,2006,M07,4.0,nan,2006-07-01,"(Unadj) Unemployment Rate - Married, Spouse Present, Hispanic or Latino Women"
LNU04050009,2006,M07,5.5,nan,2006-07-01,"(Unadj) Unemployment Rate - Veterans, Gulf War Era, 25 to 34 years, Men"
LNU04024231,2006,M07,3.0,nan,2006-07-01,"(Unadj) Unemployment Rate - 55 yrs. & over, Men"
LNU04034283,2006,M07,4.3,nan,2006-07-01,"(Unadj) Unemployment Rate - Agricultural and Related Wage and Salary Workers, Women"
LNU04000149,2006,M07,8.8,nan,2006-07-01,(Unadj) Unemployment Rate - Never Married Men
LNU04015347,2006,M07,3.2,nan,2006-07-01,"(Unadj) Unemployment Rate - 75 yrs. & over, White Men"
LNU04034255,2006,M07,7.3,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Arts, Entertainment, and Recreation, Women"
LNU04034118,2006,M07,6.4,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Transportation Equipment, Men"
LNU04034244,2006,M07,1.3,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Hospitals, Women"
LNU04000218,2006,M07,2.1,nan,2006-07-01,(Unadj) Unemployment Rate - Married White Men
LNU04049604,2006,M07,4.9,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonveterans, 18 years and over, Hispanic or Latino"
LNU04034172,2006,M07,1.9,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Utilities, Men"
LNU04034199,2006,M07,3.3,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Finance and Insurance"
LNS14000012,2006,M07,15.9,nan,2006-07-01,(Seas) Unemployment Rate - 16-19 yrs.
LNS14000029,2006,M07,3.7,nan,2006-07-01,"(Seas) Unemployment Rate - 20 yrs. & over, White Women"
LNU04032243,2006,M07,3.2,nan,2006-07-01,(Unadj) Unemployment Rate - Government Wage and Salary Workers
LNU04024953,2006,M07,3.6,nan,2006-07-01,"(Unadj) Unemployment Rate - 70-74 yrs., White Women"
LNU04100025,2006,M07,3.9,nan,2006-07-01,"(Unadj) Unemployment Rate - Full-Time Labor Force 20 yrs. & over, Men"
LNU04000035,2006,M07,5.2,nan,2006-07-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Hispanic or Latino Women"
LNU04034073,2006,M07,4.7,nan,2006-07-01,"(Unadj) Unemployment Rate - Education, Training, and Library Occupations, Women"
LNU04050974,2006,M07,0.0,nan,2006-07-01,"(Unadj) Unemployment Rate - Veterans, Other Service Periods, 55 to 64 years, Women"
LNU04034228,2006,M07,8.9,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Administrative and Support Services"
LNU04023705,2006,M07,0.6,nan,2006-07-01,(Unadj) Unemployment Rate - Job Leavers
LNU04035189,2006,M07,4.0,nan,2006-07-01,"(Unadj) Unemployment Rate -  35-39 yrs., Hispanic or Latino"
LNU04027690,2006,M07,3.9,nan,2006-07-01,"(Unadj) Unemployment Rate - Some College or Associate Degree, 25 yrs. & over, Hispanic or Latino"
LNU04024709,2006,M07,3.4,nan,2006-07-01,"(Unadj) Unemployment Rate - Married 20-64 yrs., White Women"
LNU04034239,2006,M07,3.2,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Health Care and Social Assistance"
LNU04023028,2006,M07,6.6,nan,2006-07-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 20-24 yrs., Hispanic or Latino"
LNU04000360,2006,M07,28.5,nan,2006-07-01,"(Unadj) Unemployment Rate - 16-17 yrs., Hispanic or Latino Women"
LNU04034085,2006,M07,7.7,nan,2006-07-01,"(Unadj) Unemployment Rate - Natural Resources, Construction, and Maintenance Occupations, Women"
LNU04034175,2006,M07,4.3,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Information, Women"
LNU04050383,2006,M07,3.0,nan,2006-07-01,"(Unadj) Unemployment Rate - Nonveterans, 35 to 44 years, Men"
LNU04000071,2006,M07,5.2,nan,2006-07-01,"(Unadj) Unemployment Rate -  25-54 yrs., Hispanic or Latino Women"
LNU04035205,2006,M07,5.7,nan,2006-07-01,"(Unadj) Unemployment Rate -  35-39 yrs., Hispanic or Latino Women"
LNU04032278,2010,M01,33.9,nan,2010-01-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 16-19 yrs., Asian"
LNU04035184,2010,M01,13.4,nan,2010-01-01,"(Unadj) Unemployment Rate -  25-29 yrs., Hispanic or Latino"
LNU04032246,2010,M01,22.0,nan,2010-01-01,"(Unadj) Unemployment Rate - 16-17 yrs., Asian"
LNU04050564,2010,M01,1.7,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, 45 to 54 years, Hispanic or Latino"
LNU04066708,2010,M01,16.6,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, Gulf War Era II, 35 to 44 years, Women"
LNU04023019,2010,M01,36.8,nan,2010-01-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Less than a High School Diploma 16-24 yrs."
LNU04032183,2010,M01,8.4,nan,2010-01-01,(Unadj) Unemployment Rate - Asian
LNU04049865,2010,M01,10.8,nan,2010-01-01,"(Unadj) Unemployment Rate - Men, Nonveterans, 25 years and over"
LNS14024230,2010,M01,6.9,nan,2010-01-01,(Seas) Unemployment Rate - 55 yrs. & over
LNU04050959,2010,M01,12.4,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, Gulf War Era, 55 to 64 years, Women"
LNU04000313,2010,M01,12.3,nan,2010-01-01,(Unadj) Unemployment Rate - Women who Maintain Families
LNU04032282,2010,M01,36.2,nan,2010-01-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Less than a High School Diploma, 16-24 yrs., Asian"
LNU04000032,2010,M01,13.3,nan,2010-01-01,"(Unadj) Unemployment Rate - 20 yrs. & over, Black or African American Women"
LNU04032288,2010,M01,14.1,nan,2010-01-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Bachelor's degree and higher, 16-24 yrs., Asian"
LNU04073791,2010,M01,10.6,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, World War II or Korean War or Vietnam Era, 55 to 64 years, Women"
LNU04000235,2010,M01,10.7,nan,2010-01-01,"(Unadj) Unemployment Rate - 30-34 yrs., White Men"
LNU04023705,2010,M01,0.6,nan,2010-01-01,(Unadj) Unemployment Rate - Job Leavers
LNU04000459,2010,M01,12.7,nan,2010-01-01,"(Unadj) Unemployment Rate - 35-44 yrs., Black or African American Women"
LNU04049706,2010,M01,24.1,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, 20 to 24 years"
LNU04073423,2010,M01,17.4,nan,2010-01-01,"(Unadj) Unemployment Rate - Native born, Non-Hispanic Black or African American"
LNU04000236,2010,M01,10.2,nan,2010-01-01,"(Unadj) Unemployment Rate - 35-39 yrs., White Men"
LNU04000405,2010,M01,5.6,nan,2010-01-01,"(Unadj) Unemployment Rate - 55-64 yrs., White Women"
LNU04022972,2010,M01,18.8,nan,2010-01-01,"(Unadj) Unemployment Rate - Enrolled in School, 16-19 yrs., White"
LNU04034224,2010,M01,18.0,nan,2010-01-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Management, Administrative and Waste Services, Women"
LNS14023557,2010,M01,2.4,nan,2010-01-01,(Seas) Unemployment Rate - Reentrants to Labor Force
LNU04024707,2010,M01,10.9,nan,2010-01-01,"(Unadj) Unemployment Rate - Never Married 20-64 yrs., Women"
LNU04034001,2010,M01,7.6,nan,2010-01-01,"(Unadj) Unemployment Rate - Married, Spouse Present, Asian Men"
LNU04035209,2010,M01,7.8,nan,2010-01-01,"(Unadj) Unemployment Rate -  65-69 yrs., Hispanic or Latino Women"
LNU04051152,2010,M01,11.0,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, Other Service Periods, 65 years and over"
LNU04035189,2010,M01,12.6,nan,2010-01-01,"(Unadj) Unemployment Rate -  35-39 yrs., Hispanic or Latino"
LNU04050957,2010,M01,4.9,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, Gulf War Era, 55 to 64 years"
LNU04067092,2010,M01,0.0,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, Gulf War Era I, 65 years and over, Men"
LNU04034212,2010,M01,8.8,nan,2010-01-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Real Estate, Men"
LNU04066410,2010,M01,10.9,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, Gulf War Era II, 18 years and over, Black or African American"
LNU04000027,2010,M01,9.1,nan,2010-01-01,"(Unadj) Unemployment Rate - 20 yrs. & over, White"
LNU04023070,2010,M01,23.2,nan,2010-01-01,"(Unadj) Unemployment Rate - Not Enrolled in School, High School Graduates, No College, 16-24 yrs., White"
LNU04032237,2010,M01,10.0,nan,2010-01-01,"(Unadj) Unemployment Rate - Information Industry, Private Wage and Salary Workers"
LNU04023036,2010,M01,16.4,nan,2010-01-01,"(Unadj) Unemployment Rate - Not Enrolled in School, 20-24 yrs., White"
LNU04024711,2010,M01,9.7,nan,2010-01-01,"(Unadj) Unemployment Rate - Widowed, Divorced, or Separated 20-64 yrs., White Women"
LNU04049779,2010,M01,12.5,nan,2010-01-01,"(Unadj) Unemployment Rate - Nonveterans, 20 to 24 years, Women"
LNS14200000,2010,M01,6.5,nan,2010-01-01,(Seas) Unemployment Rate  Part-Time Workers
LNU04023034,2010,M01,7.6,nan,2010-01-01,"(Unadj) Unemployment Rate - Not Enrolled in School, Bachelor's degree and higher, 16-24 yrs., White"
LNU04025038,2010,M01,15.7,nan,2010-01-01,"(Unadj) Unemployment Rate - Never Married 25 yrs. & over, Black or African American Women"
LNU04034048,2010,M01,10.6,nan,2010-01-01,"(Unadj) Unemployment Rate - Healthcare Support Occupations, Men"
LNU04034217,2010,M01,11.4,nan,2010-01-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Professional and Business Services, Men"
LNU04034007,2010,M01,7.6,nan,2010-01-01,"(Unadj) Unemployment Rate - Married, Spouse Present, 25 yrs. & over,  Asian Men"
LNU04034181,2010,M01,17.6,nan,2010-01-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Motion Picture and Sound Recording Industries, Women"
LNU04077886,2010,M01,26.2,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, 18 to 24 years, Men"
LNU04032251,2010,M01,8.3,nan,2010-01-01,"(Unadj) Unemployment Rate - 25-29 yrs., Asian"
LNU04034047,2010,M01,13.8,nan,2010-01-01,"(Unadj) Unemployment Rate - Service Occupations, Men"
LNU04034222,2010,M01,18.6,nan,2010-01-01,"(Unadj) Unemployment Rate - Nonagricultural Private Wage and Salary Workers, Management, Administrative and Waste Services"
LNU04073775,2010,M01,8.9,nan,2010-01-01,"(Unadj) Unemployment Rate - Veterans, World War II or Korean War or Vietnam Era, 55 to 64 years"
LNU04200026,2010,M01,4.6,nan,2010-01-01,"(Unadj) Unemployment Rate - Part-Time Labor Force 20 yrs. & over, Women"
LNU04027679,2010,M01,15.3,nan,2010-01-01,"(Unadj) Unemployment Rate - Less than a High School Diploma 25 yrs. & over, Women"
